Angle(deg),Range(m),Intensity
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.181,400
34,4.078,300
33,4.059,300
32,0,0
31,0,0
30,0,0
29,3.943,400
28,3.942,400
27,3.87,500
26,3.853,500
25,3.846,500
24,3.826,500
23,3.765,600
22,3.784,500
21,3.67,500
20,3.701,600
19,3.674,400
18,3.603,500
17,3.586,300
16,3.623,300
15,3.584,300
14,3.626,400
13,3.571,500
12,3.572,500
11,3.559,400
10,0,0
9,0,0
8,0,0
7,3.598,500
6,3.517,600
5,3.548,200
4,3.526,600
3,3.512,600
2,3.521,500
0.999998,3.531,500
0,3.551,500
-1,3.49,400
-2,3.549,500
-3,3.578,500
-4,3.561,500
-5,3.567,500
-6,3.603,500
-7,3.595,500
-8,3.634,500
-9,3.601,400
-10,3.667,400
-11,3.65,400
-12,3.667,400
-13,3.691,400
-14,3.737,400
-15,3.698,400
-16,3.762,400
-17,3.766,400
-18,3.902,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.167,400
34,4.078,300
33,4.059,300
32,0,0
31,0,0
30,3.931,200
29,3.945,400
28,3.94,400
27,3.866,500
26,3.855,500
25,3.784,400
24,3.818,500
23,3.772,600
22,3.78,500
21,3.698,600
20,3.7,600
19,3.691,400
18,3.61,500
17,3.592,300
16,3.631,300
15,3.581,300
14,3.626,400
13,3.626,400
12,3.569,500
11,3.62,500
10,0,0
9,0,0
8,0,0
7,3.584,500
6,3.529,600
5,3.556,200
4,3.541,600
3,3.517,600
2,3.512,500
0.999998,3.512,500
0,3.572,500
-1,3.519,400
-2,3.55,500
-3,3.586,500
-4,3.551,500
-5,3.558,500
-6,3.618,500
-7,3.607,500
-8,3.621,500
-9,3.584,400
-10,3.66,400
-11,3.633,400
-12,3.671,400
-13,3.686,400
-14,3.739,400
-15,3.707,400
-16,3.768,400
-17,3.745,400
-18,3.902,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.177,400
34,4.071,300
33,4.058,300
32,0,0
31,0,0
30,0,0
29,3.949,400
28,3.938,400
27,3.876,500
26,3.863,500
25,3.835,500
24,3.823,500
23,3.809,500
22,3.745,600
21,3.7,600
20,3.697,600
19,3.688,400
18,3.593,500
17,3.583,300
16,3.623,300
15,3.583,300
14,3.623,400
13,3.619,400
12,3.57,500
11,3.617,500
10,0,0
9,0,0
8,0,0
7,3.547,600
6,3.525,600
5,3.553,200
4,3.542,600
3,3.525,600
2,3.517,500
0.999998,3.521,500
0,3.552,500
-1,3.505,400
-2,3.548,500
-3,3.589,500
-4,3.55,500
-5,3.566,500
-6,3.622,500
-7,3.606,500
-8,3.618,500
-9,3.651,500
-10,3.715,300
-11,3.638,400
-12,3.677,400
-13,3.684,400
-14,3.733,400
-15,3.679,400
-16,3.748,400
-17,3.766,400
-18,3.906,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.189,400
34,4.067,300
33,4.057,300
32,0,0
31,0,0
30,0,0
29,3.94,400
28,3.951,400
27,3.878,500
26,3.857,500
25,3.841,500
24,3.826,500
23,3.765,600
22,3.779,500
21,3.705,600
20,3.672,500
19,3.681,400
18,3.604,500
17,3.592,300
16,3.628,300
15,3.581,300
14,3.623,400
13,3.613,400
12,3.577,500
11,3.557,400
10,0,0
9,0,0
8,0,0
7,3.602,500
6,3.515,600
5,3.548,200
4,3.545,600
3,3.518,600
2,3.521,500
0.999998,3.532,500
0,3.562,500
-1,3.509,400
-2,3.554,500
-3,3.585,500
-4,3.552,500
-5,3.568,500
-6,3.612,500
-7,3.595,500
-8,3.622,500
-9,3.634,500
-10,3.709,300
-11,3.648,400
-12,3.666,400
-13,3.688,400
-14,3.729,400
-15,3.71,400
-16,3.756,400
-17,3.755,400
-18,3.902,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.178,400
34,4.089,300
33,4.064,300
32,0,0
31,0,0
30,0,0
29,3.942,400
28,3.934,400
27,3.867,500
26,3.849,500
25,3.839,500
24,3.818,500
23,3.769,600
22,3.781,500
21,3.702,600
20,3.665,500
19,3.675,400
18,3.603,500
17,3.586,300
16,3.628,300
15,3.586,300
14,3.627,400
13,3.574,500
12,3.573,500
11,3.569,400
10,0,0
9,0,0
8,0,0
7,3.544,600
6,3.523,600
5,3.547,200
4,3.534,600
3,3.523,600
2,3.505,500
0.999998,3.518,500
0,3.554,500
-1,3.508,400
-2,3.545,500
-3,3.587,500
-4,3.548,500
-5,3.56,500
-6,3.629,500
-7,3.613,500
-8,3.616,500
-9,3.641,500
-10,3.716,300
-11,3.692,300
-12,3.73,500
-13,3.68,400
-14,3.739,400
-15,3.678,400
-16,3.746,400
-17,3.749,400
-18,3.906,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.187,400
34,4.067,300
33,4.064,300
32,0,0
31,0,0
30,0,0
29,3.951,400
28,3.928,400
27,3.871,500
26,3.867,500
25,3.844,500
24,3.819,500
23,3.766,600
22,3.77,500
21,3.75,500
20,3.704,600
19,3.676,400
18,3.594,500
17,3.585,300
16,3.626,300
15,3.579,300
14,3.622,400
13,3.621,400
12,3.572,500
11,3.563,400
10,0,0
9,0,0
8,0,0
7,3.543,600
6,3.518,600
5,3.554,200
4,3.542,600
3,3.525,600
2,3.514,500
0.999998,3.525,500
0,3.567,500
-1,3.501,400
-2,3.56,500
-3,3.588,500
-4,3.559,500
-5,3.579,500
-6,3.597,500
-7,3.604,500
-8,3.617,500
-9,3.657,500
-10,3.719,300
-11,3.633,400
-12,3.738,500
-13,3.686,400
-14,3.737,400
-15,3.68,400
-16,3.754,400
-17,3.756,400
-18,3.909,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.187,400
34,4.072,300
33,4.07,300
32,0,0
31,0,0
30,0,0
29,3.944,400
28,3.942,400
27,3.873,500
26,3.864,500
25,3.839,500
24,3.817,500
23,3.768,600
22,3.764,500
21,3.696,600
20,3.7,600
19,3.678,400
18,3.601,500
17,3.586,300
16,3.623,300
15,3.577,300
14,3.623,400
13,3.579,500
12,3.57,500
11,3.564,400
10,0,0
9,0,0
8,0,0
7,3.55,600
6,3.523,600
5,3.545,200
4,3.538,600
3,3.52,600
2,3.513,500
0.999998,3.522,500
0,3.562,500
-1,3.497,400
-2,3.551,500
-3,3.584,500
-4,3.545,500
-5,3.568,500
-6,3.593,500
-7,3.606,500
-8,3.614,500
-9,3.608,400
-10,3.658,400
-11,3.625,400
-12,3.696,400
-13,3.744,300
-14,3.729,400
-15,3.69,400
-16,3.752,400
-17,3.751,400
-18,3.83,400
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.092,300
34,3.967,200
33,4.075,300
32,0,0
31,0,0
30,0,0
29,3.891,300
28,3.938,400
27,3.858,500
26,3.854,500
25,3.787,400
24,3.795,500
23,3.755,600
22,3.783,500
21,3.714,600
20,3.702,600
19,3.678,400
18,3.601,500
17,3.592,300
16,3.617,300
15,3.607,300
14,3.575,500
13,3.56,500
12,3.58,500
11,3.613,500
10,0,0
9,0,0
8,0,0
7,3.549,600
6,3.516,600
5,3.549,200
4,3.53,600
3,3.528,600
2,3.515,500
0.999998,3.524,500
0,3.562,500
-1,3.497,400
-2,3.553,500
-3,3.562,500
-4,3.579,600
-5,3.574,500
-6,3.644,500
-7,3.607,500
-8,3.619,500
-9,3.648,500
-10,3.624,400
-11,3.622,400
-12,3.643,400
-13,3.638,400
-14,3.705,400
-15,3.734,400
-16,3.741,400
-17,3.786,400
-18,3.997,200
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.097,300
34,4.078,300
33,4.07,300
32,0,0
31,0,0
30,0,0
29,3.952,400
28,3.942,400
27,3.857,500
26,3.84,500
25,3.778,400
24,3.765,600
23,0,0
22,3.746,600
21,3.703,600
20,3.687,600
19,3.678,400
18,3.654,400
17,3.585,300
16,3.628,300
15,3.585,300
14,3.628,400
13,3.572,500
12,3.578,500
11,3.56,400
10,0,0
9,0,0
8,0,0
7,3.541,600
6,3.524,600
5,3.547,200
4,3.541,600
3,3.526,600
2,3.519,500
0.999998,3.518,500
0,3.569,500
-1,3.498,400
-2,3.553,500
-3,3.584,500
-4,3.551,500
-5,3.564,500
-6,3.605,500
-7,3.611,500
-8,3.62,500
-9,3.652,500
-10,3.646,400
-11,3.64,400
-12,3.681,400
-13,3.686,400
-14,3.737,400
-15,3.711,400
-16,3.751,400
-17,3.759,400
-18,3.882,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.175,400
34,4.077,300
33,4.053,300
32,0,0
31,0,0
30,0,0
29,3.942,400
28,3.934,400
27,3.872,500
26,3.862,500
25,3.842,500
24,3.782,600
23,0,0
22,3.768,500
21,3.71,600
20,3.697,600
19,3.674,400
18,3.594,500
17,3.589,300
16,3.633,300
15,3.579,300
14,3.613,400
13,3.625,400
12,3.57,500
11,3.612,500
10,0,0
9,0,0
8,0,0
7,3.551,600
6,3.524,600
5,3.547,200
4,3.535,600
3,3.52,600
2,3.516,500
0.999998,3.522,500
0,3.555,500
-1,3.503,400
-2,3.548,500
-3,3.582,500
-4,3.541,500
-5,3.561,500
-6,3.59,500
-7,3.604,500
-8,3.614,500
-9,3.633,500
-10,3.716,300
-11,3.635,400
-12,3.73,500
-13,3.74,300
-14,3.736,400
-15,3.678,400
-16,3.759,400
-17,3.747,400
-18,3.898,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.178,400
34,4.078,300
33,4.053,300
32,0,0
31,0,0
30,0,0
29,3.949,400
28,3.938,400
27,3.876,500
26,3.863,500
25,3.845,500
24,3.777,600
23,0,0
22,3.769,500
21,3.689,600
20,3.695,600
19,3.687,400
18,3.648,400
17,3.592,300
16,3.623,300
15,3.582,300
14,3.62,400
13,3.621,400
12,3.573,500
11,3.563,400
10,0,0
9,0,0
8,0,0
7,3.546,600
6,3.527,600
5,3.554,200
4,3.533,600
3,3.521,600
2,3.518,500
0.999998,3.524,500
0,3.558,500
-1,3.503,400
-2,3.539,500
-3,3.58,500
-4,3.545,500
-5,3.562,500
-6,3.598,500
-7,3.603,500
-8,3.612,500
-9,3.643,500
-10,3.715,300
-11,3.64,400
-12,3.687,400
-13,3.744,300
-14,3.738,400
-15,3.686,400
-16,3.761,400
-17,3.749,400
-18,3.897,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.178,400
34,4.078,300
33,4.058,300
32,0,0
31,0,0
30,0,0
29,3.944,400
28,3.949,400
27,3.87,500
26,3.856,500
25,3.84,500
24,3.823,500
23,3.815,500
22,3.74,600
21,3.701,600
20,3.702,600
19,3.68,400
18,3.649,400
17,3.589,300
16,3.628,300
15,3.581,300
14,3.618,400
13,3.581,500
12,3.572,500
11,3.617,500
10,0,0
9,0,0
8,0,0
7,3.587,500
6,3.525,600
5,3.553,200
4,3.533,600
3,3.521,600
2,3.518,500
0.999998,3.518,500
0,3.554,500
-1,3.503,400
-2,3.55,500
-3,3.588,500
-4,3.544,500
-5,3.556,500
-6,3.595,500
-7,3.608,500
-8,3.615,500
-9,3.62,500
-10,3.716,300
-11,3.635,400
-12,3.681,400
-13,3.74,300
-14,3.733,400
-15,3.678,400
-16,3.758,400
-17,3.743,400
-18,3.902,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.086,300
34,3.971,200
33,4.058,300
32,0,0
31,0,0
30,0,0
29,3.947,400
28,3.945,400
27,3.87,500
26,3.859,500
25,3.838,500
24,3.82,500
23,3.773,600
22,3.757,500
21,3.696,600
20,3.684,600
19,3.67,400
18,3.595,500
17,3.592,300
16,3.633,300
15,3.582,300
14,3.623,400
13,3.624,400
12,3.568,500
11,3.564,400
10,0,0
9,0,0
8,0,0
7,3.541,600
6,3.517,600
5,3.553,200
4,3.541,600
3,3.527,600
2,3.513,500
0.999998,3.518,500
0,3.555,500
-1,3.5,400
-2,3.554,500
-3,3.591,500
-4,3.545,500
-5,3.563,500
-6,3.595,500
-7,3.609,500
-8,3.61,500
-9,3.636,500
-10,3.712,300
-11,3.631,400
-12,3.691,400
-13,3.744,300
-14,3.731,400
-15,3.683,400
-16,3.756,400
-17,3.751,400
-18,3.898,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.189,400
34,4.066,300
33,4.058,300
32,0,0
31,0,0
30,0,0
29,3.95,400
28,3.938,400
27,3.872,500
26,3.855,500
25,3.841,500
24,3.826,500
23,3.812,500
22,3.736,600
21,3.696,600
20,3.694,600
19,3.68,400
18,3.595,500
17,3.586,300
16,0,0
15,3.576,300
14,3.612,400
13,3.574,300
12,3.571,500
11,3.564,400
10,0,0
9,0,0
8,0,0
7,3.538,600
6,3.523,600
5,3.551,200
4,3.539,600
3,3.523,600
2,3.511,500
0.999998,3.524,500
0,3.57,500
-1,3.508,400
-2,3.55,500
-3,3.59,500
-4,3.537,500
-5,3.56,500
-6,3.592,500
-7,3.604,500
-8,3.613,500
-9,3.632,500
-10,3.719,300
-11,3.642,400
-12,3.679,400
-13,3.681,400
-14,3.731,400
-15,3.685,400
-16,3.753,400
-17,3.745,400
-18,3.902,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.086,300
34,4.077,300
33,4.063,300
32,0,0
31,0,0
30,0,0
29,3.951,400
28,3.936,400
27,3.868,500
26,3.864,500
25,3.84,500
24,3.83,500
23,3.763,600
22,3.788,500
21,3.707,600
20,3.708,600
19,3.673,400
18,3.599,500
17,3.592,300
16,3.628,300
15,3.582,300
14,3.609,400
13,3.573,500
12,3.572,500
11,3.559,400
10,0,0
9,0,0
8,0,0
7,3.547,600
6,3.517,600
5,3.547,200
4,3.537,600
3,3.52,600
2,3.511,500
0.999998,3.529,500
0,3.549,500
-1,3.507,400
-2,3.557,500
-3,3.579,500
-4,3.543,500
-5,3.563,500
-6,3.598,500
-7,3.603,500
-8,3.617,500
-9,3.634,500
-10,3.644,400
-11,3.632,400
-12,3.679,400
-13,3.676,400
-14,3.729,400
-15,3.689,400
-16,3.749,400
-17,3.762,400
-18,3.83,400
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.091,300
34,4.072,300
33,4.063,300
32,0,0
31,0,0
30,0,0
29,3.955,400
28,3.938,400
27,3.868,500
26,3.864,500
25,3.843,500
24,3.817,500
23,3.761,600
22,3.768,500
21,3.702,600
20,3.687,600
19,3.679,400
18,3.596,500
17,3.595,300
16,3.623,300
15,3.577,300
14,3.626,400
13,3.622,400
12,3.568,500
11,3.611,500
10,0,0
9,0,0
8,0,0
7,3.545,600
6,3.521,600
5,3.544,200
4,3.539,600
3,3.52,600
2,3.519,500
0.999998,3.525,500
0,3.557,500
-1,3.504,400
-2,3.55,500
-3,3.584,500
-4,3.543,500
-5,3.559,500
-6,3.594,500
-7,3.608,500
-8,3.605,500
-9,3.626,500
-10,3.716,300
-11,3.629,400
-12,3.729,500
-13,3.744,300
-14,3.739,400
-15,3.685,400
-16,3.762,400
-17,3.753,400
-18,3.902,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
